listing_id,modelo,completitud_informativa,calidad_presentacion,diferenciadores_amenidades,transparencia_precio,corregimiento,tipo_inmueble,price_usd,descripcion_fuente
137193,gemini-3.1-flash-lite,5,5,5,5,Costa del Este,Apartamentos,192131,completa
137007,gemini-3.1-flash-lite,5,4,4,5,Costa del Este,Apartamentos,285000,completa
136684,gemini-3.1-flash-lite,2,2,1,1,Costa del Este,Apartamentos,490000,preview
136616,gemini-3.1-flash-lite,5,5,5,5,Costa del Este,Apartamentos,140000,completa
136613,gemini-3.1-flash-lite,5,4,5,5,Costa del Este,Apartamentos,405000,completa
136623,gemini-3.1-flash-lite,5,5,5,1,Costa del Este,Apartamentos,270000,completa
136179,gemini-3.1-flash-lite,5,5,4,1,Costa del Este,Casas,2300000,completa
136120,gemini-3.1-flash-lite,4,5,3,1,Costa del Este,Apartamentos,225000,completa
136013,gemini-3.1-flash-lite,5,5,5,5,Costa del Este,Apartamentos,245229,completa
135800,gemini-3.1-flash-lite,5,4,4,5,Costa del Este,Apartamentos,608540,completa
135661,gemini-3.1-flash-lite,5,5,4,5,Costa del Este,Apartamentos,707635,completa
135801,gemini-3.1-flash-lite,5,5,5,5,Costa del Este,Apartamentos,1109680,completa
135814,gemini-3.1-flash-lite,5,5,4,5,Costa del Este,Apartamentos,690000,completa
142792,gemini-3.1-flash-lite,5,4,5,4,Costa del Este,Apartamentos,1259750,completa
142877,gemini-3.1-flash-lite,4,3,5,1,Costa del Este,Apartamentos,235000,completa
142954,gemini-3.1-flash-lite,4,4,4,1,Costa del Este,Apartamentos,930000,completa
143135,gemini-3.1-flash-lite,4,5,4,5,Costa del Este,Apartamentos,591000,completa
143134,gemini-3.1-flash-lite,4,5,4,5,Costa del Este,Apartamentos,420000,completa
143133,gemini-3.1-flash-lite,5,5,5,5,Costa del Este,Apartamentos,430000,completa
143132,gemini-3.1-flash-lite,4,5,4,5,Costa del Este,Apartamentos,570000,completa
143119,gemini-3.1-flash-lite,4,5,5,1,Costa del Este,Apartamentos,1,completa
143147,gemini-3.1-flash-lite,5,5,5,1,Costa del Este,Apartamentos,1,completa
143120,gemini-3.1-flash-lite,5,5,5,1,Costa del Este,Apartamentos,1,completa
143122,gemini-3.1-flash-lite,4,5,5,1,Costa del Este,Apartamentos,1,completa
141083,gemini-3.1-flash-lite,5,5,5,5,El Cangrejo,Casas,1800000,completa
142305,gemini-3.1-flash-lite,5,5,4,5,El Cangrejo,Casas,1800000,completa
142437,gemini-3.1-flash-lite,5,4,5,1,El Cangrejo,Edificios,13000000,completa
143089,gemini-3.1-flash-lite,5,5,4,5,El Cangrejo,Edificios,3500000,completa
132175,gemini-3.1-flash-lite,5,3,5,1,El Cangrejo,Locales,660000,completa
135934,gemini-3.1-flash-lite,5,5,5,5,Parque Lefevre,Apartamentos,209000,completa
137833,gemini-3.1-flash-lite,4,4,3,1,Parque Lefevre,Casas,589000,preview
143390,gemini-3.1-flash-lite,4,4,3,1,Parque Lefevre,Apartamentos,120000,completa
142488,gemini-3.1-flash-lite,5,5,3,5,Parque Lefevre,Apartamentos,95000,completa
142774,gemini-3.1-flash-lite,4,4,3,1,Parque Lefevre,Apartamentos,158000,completa
142965,gemini-3.1-flash-lite,5,4,5,5,Parque Lefevre,Apartamentos,166586,completa
139883,gemini-3.1-flash-lite,2,2,2,1,Parque Lefevre,Apartamentos,122000,preview
139653,gemini-3.1-flash-lite,5,5,4,5,Parque Lefevre,Apartamentos,170000,completa
137351,gemini-3.1-flash-lite,2,3,2,1,Parque Lefevre,Apartamentos,165000,preview
136821,gemini-3.1-flash-lite,4,4,4,1,Parque Lefevre,Apartamentos,172500,completa
136128,gemini-3.1-flash-lite,5,5,4,1,Parque Lefevre,Apartamentos,180000,completa
136142,gemini-3.1-flash-lite,5,5,4,5,Parque Lefevre,Apartamentos,130000,completa
136099,gemini-3.1-flash-lite,4,4,3,1,Parque Lefevre,Apartamentos,170000,preview
136109,gemini-3.1-flash-lite,5,5,4,5,Parque Lefevre,Apartamentos,145000,completa
135702,gemini-3.1-flash-lite,5,5,4,5,Parque Lefevre,Casas,1500000,completa
135828,gemini-3.1-flash-lite,5,5,4,5,Parque Lefevre,Edificios,2500000,completa
142691,gemini-3.1-flash-lite,4,4,3,1,Pedregal,Apartamentos,65000,completa
139843,gemini-3.1-flash-lite,5,5,4,1,Pedregal,Apartamentos,89000,completa
137485,gemini-3.1-flash-lite,4,4,4,1,Pedregal,Terrenos,1500000,completa
143477,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,285000,completa
143476,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,162000,completa
136970,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1534600,completa
135608,gemini-3.1-flash-lite,5,4,3,1,San Francisco,Apartamentos,149000,completa
136477,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,290000,completa
136965,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1035714,completa
136964,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2575500,completa
136942,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,797900,completa
136885,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,745000,completa
136966,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1467347,completa
136868,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,330000,completa
136141,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,195000,completa
139368,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1500000,completa
143012,gemini-3.1-flash-lite,4,5,3,1,San Francisco,Apartamentos,450000,completa
139383,gemini-3.1-flash-lite,4,4,5,2,San Francisco,Apartamentos,865000,completa
139974,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1190000,completa
139976,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,429000,completa
139977,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,429000,completa
139978,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,276500,completa
139979,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,204000,completa
139980,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,188500,completa
139981,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,169500,completa
140004,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1853500,completa
140005,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,865000,completa
140006,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1016400,completa
140007,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,2038540,completa
140008,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1143138,completa
140009,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1174488,completa
140014,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,495000,completa
141236,gemini-3.1-flash-lite,5,4,3,5,San Francisco,Apartamentos,469170,completa
141332,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2167550,completa
141333,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2055550,completa
141361,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,228800,completa
141362,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,289000,completa
141381,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,400000,completa
141463,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,215828,completa
141464,gemini-3.1-flash-lite,5,5,5,3,San Francisco,Apartamentos,245336,completa
141465,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,187559,completa
141467,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,291920,completa
141468,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,264308,completa
141469,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,283100,completa
141470,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,298960,completa
141471,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,225896,completa
141472,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,511000,completa
141473,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,471000,completa
141474,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,511000,completa
141475,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,458000,completa
141476,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,669000,completa
136602,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,269730,completa
136389,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1800000,completa
136428,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,345000,completa
136720,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1150000,completa
136816,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,629000,completa
136458,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,400000,completa
135735,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,790000,completa
135897,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,450000,completa
135994,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,323555,completa
136019,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,615000,completa
139332,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,327379,completa
139333,gemini-3.1-flash-lite,4,5,5,5,San Francisco,Apartamentos,348820,completa
139334,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,297659,completa
139335,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,494647,completa
139355,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,640000,completa
139952,gemini-3.1-flash-lite,4,5,3,5,San Francisco,Apartamentos,350000,completa
139969,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,1300000,completa
139970,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,305000,completa
139971,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,265000,completa
140013,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,480000,completa
140021,gemini-3.1-flash-lite,4,5,5,1,San Francisco,Apartamentos,769000,completa
140022,gemini-3.1-flash-lite,5,5,5,1,San Francisco,Apartamentos,769000,completa
140029,gemini-3.1-flash-lite,5,4,3,5,San Francisco,Apartamentos,499930,completa
140034,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,656232,completa
140035,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,473728,completa
140036,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1283467,completa
140037,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1082343,completa
140088,gemini-3.1-flash-lite,5,5,3,5,San Francisco,Apartamentos,950000,completa
140104,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1250000,completa
140106,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,5067375,completa
140107,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,2202375,completa
140119,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1044500,completa
140121,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,881250,completa
140122,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1685275,completa
140135,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,340000,completa
140167,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,490000,completa
140175,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,375250,completa
140176,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,328950,completa
140177,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,267840,completa
140178,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,365275,completa
140179,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,320875,completa
140180,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,260480,completa
140232,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,334110,completa
140233,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,308835,completa
140234,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,299770,completa
140255,gemini-3.1-flash-lite,5,5,5,3,San Francisco,Apartamentos,264308,completa
140258,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,333270,completa
140260,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,368632,completa
140261,gemini-3.1-flash-lite,4,4,5,2,San Francisco,Apartamentos,327379,completa
140262,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,363480,completa
140263,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,297659,completa
140264,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,494647,completa
140270,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,265000,completa
140343,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,615000,completa
140344,gemini-3.1-flash-lite,4,5,4,5,San Francisco,Apartamentos,483980,completa
140380,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,330000,completa
140390,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,629000,completa
140391,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,590000,completa
140392,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,600000,completa
140395,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1150000,completa
140405,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,269730,completa
140424,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,345000,completa
140435,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1800000,completa
140491,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,323555,completa
140492,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,357432,completa
140494,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,304156,completa
140495,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,517980,completa
140501,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,615000,completa
140513,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,450000,completa
140522,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,790000,completa
140546,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,310800,completa
140547,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,233500,completa
140548,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,125000,completa
140555,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1149750,completa
140556,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1532600,completa
140557,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,913400,completa
140566,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,795221,completa
140567,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,454500,completa
140580,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1639000,completa
140581,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1057143,completa
140582,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2100000,completa
140584,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1800000,completa
140585,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1450000,completa
140587,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,765000,completa
140619,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,550000,completa
140620,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,342000,completa
140621,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,270000,completa
140650,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,480000,completa
140665,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,540000,completa
140669,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1500000,completa
140673,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1409412,completa
140682,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1354288,completa
140683,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1230000,completa
140721,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,365000,completa
140727,gemini-3.1-flash-lite,5,4,5,2,San Francisco,Apartamentos,1400000,completa
140746,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,495000,completa
140778,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2535121,completa
140781,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1346794,completa
140856,gemini-3.1-flash-lite,4,3,4,1,San Francisco,Apartamentos,2500000,completa
140864,gemini-3.1-flash-lite,5,4,3,1,San Francisco,Apartamentos,750000,completa
140866,gemini-3.1-flash-lite,5,4,5,1,San Francisco,Apartamentos,1485000,completa
140884,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,3410300,completa
140885,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2450400,completa
140924,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2752000,completa
140925,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1064784,completa
140926,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1616500,completa
140927,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,342888,completa
140928,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,349373,completa
140929,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,341856,completa
140930,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,710000,completa
140952,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,415000,completa
140955,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,350000,completa
140959,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1106450,completa
140960,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1178775,completa
140961,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1203275,completa
140962,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,790000,completa
140963,gemini-3.1-flash-lite,4,5,4,5,San Francisco,Apartamentos,440000,completa
140978,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1175706,completa
140979,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,633882,completa
140986,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,330000,completa
141001,gemini-3.1-flash-lite,4,5,5,5,San Francisco,Apartamentos,3202880,completa
141002,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,3228015,completa
141003,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,2457152,completa
141004,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1325000,completa
141013,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,280000,completa
141033,gemini-3.1-flash-lite,5,5,3,5,San Francisco,Apartamentos,250000,completa
141034,gemini-3.1-flash-lite,5,5,3,5,San Francisco,Apartamentos,280000,completa
141069,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,520000,completa
141072,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,1505000,completa
141076,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1800000,completa
141099,gemini-3.1-flash-lite,5,4,4,5,San Francisco,Apartamentos,525000,completa
141152,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,449000,completa
141154,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,3900000,completa
141160,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,684613,completa
141161,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,503196,completa
141162,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,496478,completa
141171,gemini-3.1-flash-lite,5,4,4,5,San Francisco,Apartamentos,221000,completa
141181,gemini-3.1-flash-lite,4,5,4,1,San Francisco,Apartamentos,1580000,completa
141182,gemini-3.1-flash-lite,5,4,5,1,San Francisco,Apartamentos,565000,completa
141234,gemini-3.1-flash-lite,5,4,3,5,San Francisco,Apartamentos,613970,completa
141235,gemini-3.1-flash-lite,4,4,3,1,San Francisco,Apartamentos,545300,completa
141237,gemini-3.1-flash-lite,5,4,3,5,San Francisco,Apartamentos,499930,completa
141242,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,656232,completa
141243,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,473728,completa
141244,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1283467,completa
141245,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1082343,completa
141294,gemini-3.1-flash-lite,5,5,3,5,San Francisco,Apartamentos,950000,completa
141310,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1250000,completa
141312,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,5067375,completa
141313,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2322375,completa
141314,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2202375,completa
141315,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,3562875,completa
141328,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1044500,completa
141329,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,881250,completa
141330,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1685275,completa
141343,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,340000,completa
141378,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,490000,completa
141386,gemini-3.1-flash-lite,5,5,5,3,San Francisco,Apartamentos,375250,completa
141387,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,328950,completa
141388,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,267840,completa
141389,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,365275,completa
141390,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,320875,completa
141391,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,260480,completa
141443,gemini-3.1-flash-lite,4,4,5,2,San Francisco,Apartamentos,334110,completa
141444,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,299770,completa
141445,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,308835,completa
141482,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,265000,completa
141556,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,615000,completa
141557,gemini-3.1-flash-lite,4,4,5,5,San Francisco,Apartamentos,483980,completa
141591,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,330000,completa
141603,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,590000,completa
141604,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,600000,completa
141605,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,629000,completa
141608,gemini-3.1-flash-lite,5,4,4,5,San Francisco,Apartamentos,1150000,completa
141618,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,269730,completa
141636,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,345000,completa
141647,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1800000,completa
141704,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,323555,completa
141705,gemini-3.1-flash-lite,4,4,5,2,San Francisco,Apartamentos,440000,completa
141706,gemini-3.1-flash-lite,4,4,5,2,San Francisco,Apartamentos,439000,completa
141707,gemini-3.1-flash-lite,4,5,5,2,San Francisco,Apartamentos,364000,completa
141708,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,517980,completa
141714,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,615000,completa
141726,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,450000,completa
141735,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,790000,completa
141760,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,310800,completa
141761,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,233500,completa
141762,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,125000,completa
141769,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1532600,completa
141770,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1149750,completa
141771,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,913400,completa
141780,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,795221,completa
141781,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,454500,completa
141794,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,1057143,completa
141795,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1639000,completa
141796,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2100000,completa
141797,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1800000,completa
141798,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1450000,completa
141799,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,765000,completa
141834,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,550000,completa
141835,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,342000,completa
141836,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,270000,completa
141865,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,480000,completa
141880,gemini-3.1-flash-lite,5,5,4,5,San Francisco,Apartamentos,540000,completa
141884,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1500000,completa
141888,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1409412,completa
141897,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1354288,completa
141898,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,1230000,completa
141936,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,365000,completa
141942,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,1400000,completa
141960,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,495000,completa
141994,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,2535121,completa
141996,gemini-3.1-flash-lite,5,4,5,5,San Francisco,Apartamentos,1346794,completa
142072,gemini-3.1-flash-lite,4,3,4,1,San Francisco,Apartamentos,2500000,completa
142079,gemini-3.1-flash-lite,5,5,4,1,San Francisco,Apartamentos,750000,completa
142081,gemini-3.1-flash-lite,5,5,5,2,San Francisco,Apartamentos,1485000,completa
142099,gemini-3.1-flash-lite,5,5,5,5,San Francisco,Apartamentos,3410300,completa
